language,rank,headword,english_definition,english_translation,lemma,frequency,frequency_unit,pos,pronunciation,romanization,source,source_id,source_quality,milestone,word_unit,source_rank,annotation_source,translation_lemma,translation_method,translation_quality,translation_source,definition_lemma,definition_method,definition_source
cmn,1517,有用,useful,useful,,3707,count,,,you3 yong4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1956,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,有用,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,有用,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1518,投票,to vote; to cast a vote,to vote; to cast a vote,,3703,count,,,tou2 piao4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1959,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,投票,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,投票,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1519,想像,to imagine; to envision; imagination,to imagine; to envision; imagination,,3701,count,,,xiang3 xiang4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1961,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,想像,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,想像,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1520,证人,witness,witness,,3701,count,,,zheng4 ren2,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1960,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,证人,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,证人,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1521,鸟,"penis; bird; ""bird"" radical in Chinese characters (Kangxi radical 196); (dialect) to pay attention to","penis; bird; ""bird"" radical in Chinese characters (Kangxi radical 196); (dialect) to pay attention to",,3698,count,,,diao3 | niao3,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1962,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,鸟,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,鸟,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1522,全世界,worldwide; entire world,worldwide; entire world,,3693,count,,,quan2 shi4 jie4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1963,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,全世界,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,全世界,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1523,冒险,to take risks; to take chances; foray; adventure,to take risks; to take chances; foray; adventure,,3686,count,,,mao4 xian3,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1968,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,冒险,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,冒险,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1524,拍摄,to take (a picture); to shoot (a film),to take (a picture); to shoot (a film),,3686,count,,,pai1 she4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1967,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,拍摄,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,拍摄,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1525,部队,army; armed forces; troops; force,army; armed forces; troops; force,,3685,count,,,bu4 dui4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1970,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,部队,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,部队,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1526,王子,prince; son of a king,prince; son of a king,,3684,count,,,wang2 zi3,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1971,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,王子,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,王子,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1527,发展,development; growth; to develop; to grow,development; growth; to develop; to grow,,3680,count,,,fa1 zhan3,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1973,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,发展,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,发展,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1528,顺利,smoothly; without a hitch,smoothly; without a hitch,,3679,count,,,shun4 li4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1974,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,顺利,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,顺利,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1529,甜心,delighted to oblige; sweetheart,delighted to oblige; sweetheart,,3675,count,,,tian2 xin1,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1975,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,甜心,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,甜心,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1530,谈话,to talk (with sb); to have a conversation; talk; conversation,to talk (with sb); to have a conversation; talk; conversation,,3673,count,,,tan2 hua4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1976,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,谈话,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,谈话,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1531,吸血鬼,"leech; bloodsucking vermin; vampire (translated European notion); fig. cruel exploiter, esp. a capitalist exploiting the workers","leech; bloodsucking vermin; vampire (translated European notion); fig. cruel exploiter, esp. a capitalist exploiting the workers",,3670,count,,,xi1 xue4 gui3,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1979,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,吸血鬼,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,吸血鬼,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1532,张,"to open up; to spread; sheet of paper; classifier for flat objects, sheet","to open up; to spread; sheet of paper; classifier for flat objects, sheet",,3669,count,,,Zhang1 | zhang1,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1981,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,张,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,张,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1533,吸引,to attract; to appeal to; to fascinate,to attract; to appeal to; to fascinate,,3665,count,,,xi1 yin3,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1983,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,吸引,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,吸引,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1534,动手,to set about (a task); to raise a hand to hit sb; to touch; to handle (typically used in cautioning sb *not* to touch sth),to set about (a task); to raise a hand to hit sb; to touch; to handle (typically used in cautioning sb *not* to touch sth),,3661,count,,,dong4 shou3,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1986,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,动手,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,动手,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1535,老实,honest; sincere; well-behaved; naive; gullible,honest; sincere; well-behaved; naive; gullible,,3661,count,,,lao3 shi5,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1987,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,老实,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,老实,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1536,比利,"(HK, Sg, Tw) Pelé (1940–2022), Edson Arantes Do Nascimento, Brazilian football star","(HK, Sg, Tw) Pelé (1940–2022), Edson Arantes Do Nascimento, Brazilian football star",,3655,count,,,Bi3 li4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1988,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,比利,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,比利,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1537,激动,to move emotionally; to stir up (emotions); to excite,to move emotionally; to stir up (emotions); to excite,,3651,count,,,ji1 dong4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1991,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,激动,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,激动,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1538,条件,condition; circumstance; term; factor; requirement; prerequisite; qualification; situation; state; condition,condition; circumstance; term; factor; requirement; prerequisite; qualification; situation; state; condition,,3647,count,,,tiao2 jian4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1992,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,条件,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,条件,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1539,白,Bai ethnic group; white; in vain; free of charge,Bai ethnic group; white; in vain; free of charge,,3641,count,,,Bai2 | bai2,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1993,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,白,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,白,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1540,特工,secret service; special service; secret service agent; special agent,secret service; special service; secret service agent; special agent,,3638,count,,,te4 gong1,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1995,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,特工,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,特工,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1541,爬,to crawl; to climb; to get up or sit up,to crawl; to climb; to get up or sit up,,3631,count,,,pa2,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1996,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,爬,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,爬,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1542,五,five; 5,five; 5,,3629,count,,,wu3,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1999,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,五,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,五,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1543,光,light; ray (CL:道[dao4]); bright; shiny; only; merely; used up; finished,light; ray (CL:道[dao4]); bright; shiny; only; merely; used up; finished,,3629,count,,,guang1,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,1998,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,光,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,光,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1544,早餐,breakfast,breakfast,,3627,count,,,zao3 can1,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2000,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,早餐,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,早餐,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1545,追踪,"to track; to trace; to follow up; (HK, Tw) to follow (on social media)","to track; to trace; to follow up; (HK, Tw) to follow (on social media)",,3626,count,,,zhui1 zong1,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2001,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,追踪,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,追踪,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1546,废话,nonsense; rubbish; superfluous words; You don't say!; No kidding! (gently sarcastic),nonsense; rubbish; superfluous words; You don't say!; No kidding! (gently sarcastic),,3623,count,,,fei4 hua4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2003,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,废话,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,废话,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1547,哼,to groan; to snort; to hum; to croon,to groan; to snort; to hum; to croon,,3621,count,,,heng1 | hng5,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2005,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,哼,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,哼,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1548,演员,actor; actress; performer,actor; actress; performer,,3621,count,,,yan3 yuan2,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2004,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,演员,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,演员,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1549,亲自,personally; in person; oneself,personally; in person; oneself,,3619,count,,,qin1 zi4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2006,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,亲自,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,亲自,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1550,所谓,what is meant by the expression ...; what is referred to as; (derog.) so-called,what is meant by the expression ...; what is referred to as; (derog.) so-called,,3616,count,,,suo3 wei4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2008,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,所谓,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,所谓,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1551,复杂,complicated; complex,complicated; complex,,3613,count,,,fu4 za2,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2010,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,复杂,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,复杂,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1552,学会,to learn; to master; institute; learned society; (scholarly) association,to learn; to master; institute; learned society; (scholarly) association,,3608,count,,,xue2 hui4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2012,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,学会,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,学会,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1553,距离,distance; to be apart from,distance; to be apart from,,3602,count,,,ju4 li2,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2013,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,距离,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,距离,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1554,同性恋,homosexuality; gay person; gay love,homosexuality; gay person; gay love,,3597,count,,,tong2 xing4 lian4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2014,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,同性恋,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,同性恋,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1555,发,to send out; to show (one's feeling); to issue; to develop,to send out; to show (one's feeling); to issue; to develop,,3591,count,,,fa1 | fa4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2017,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,发,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,发,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1556,外,outside; in addition; foreign; external,outside; in addition; foreign; external,,3591,count,,,wai4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2016,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,外,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,外,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1557,好笑,laughable; funny; ridiculous,laughable; funny; ridiculous,,3588,count,,,hao3 xiao4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2019,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,好笑,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,好笑,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1558,受不了,unbearable; unable to endure; can't stand,unbearable; unable to endure; can't stand,,3584,count,,,shou4 bu4 liao3,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2021,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,受不了,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,受不了,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1559,碰到,to come across; to run into; to meet; to hit,to come across; to run into; to meet; to hit,,3584,count,,,peng4 dao4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2020,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,碰到,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,碰到,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1560,成员,member,member,,3580,count,,,cheng2 yuan2,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2024,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,成员,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,成员,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1561,即将,about to; on the point of; soon,about to; on the point of; soon,,3578,count,,,ji2 jiang1,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2027,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,即将,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,即将,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1562,绑架,to kidnap; to abduct; to hijack; a kidnapping,to kidnap; to abduct; to hijack; a kidnapping,,3578,count,,,bang3 jia4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2026,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,绑架,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,绑架,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1563,发射,to shoot (a projectile); to fire (a rocket); to launch; to emit (a particle),to shoot (a projectile); to fire (a rocket); to launch; to emit (a particle),,3574,count,,,fa1 she4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2028,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,发射,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,发射,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1564,抽,to draw out; to pull out from in between; to remove part of the whole; to inhale (esp. smoke); (of fabric etc) to shrink,to draw out; to pull out from in between; to remove part of the whole; to inhale (esp. smoke); (of fabric etc) to shrink,,3571,count,,,chou1,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2029,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,抽,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,抽,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1565,痛,ache; pain; sorrow; deeply,ache; pain; sorrow; deeply,,3565,count,,,tong4,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2032,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,痛,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,痛,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1566,魔法,enchantment; magic,enchantment; magic,,3565,count,,,mo2 fa3,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2033,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,魔法,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,魔法,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
cmn,1567,分享,"to share (esp. sth enjoyable, useful or beneficial)","to share (esp. sth enjoyable, useful or beneficial)",,3548,count,,,fen1 xiang3,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/zh_cn/zh_cn_50k.txt,frequencywords_2018_zh_cn,media_proxy,2000,segmented_word,2039,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,分享,cc_cedict_headword,dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,分享,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
