ID,Cantonese_Text,English_Text,Cantonese_Female_Sound,Cantonese_Male_Sound
cphrase_yue_271,咁有心機。我幾乎冇你噉嘅耐性。,That’s dedication. I’ve almost none of your patience.,,
cphrase_yue_272,習慣啫。大鑊嘅時候先知有用。,Just habit. You only find out it’s useful when things go wrong.,,
cphrase_yue_273,我好掛住阿爺，好耐冇探佢。,I really miss Grandad — haven’t visited in ages.,,
cphrase_yue_274,噉去啦。今日唔攰嘅話。,Then go. If you’re not too tired today.,,
cphrase_yue_275,好。順便幫佢搽返啲藥。,Alright. I’ll put his ointment on while I’m there.,,
cphrase_yue_276,記得唔好掹得咁大力。,Remember not to tug so hard.,,
cphrase_yue_277,爭啲趕唔切，走到我死。,Nearly didn’t make it — I ran myself ragged.,,
cphrase_yue_278,次次都係噉。橫掂套戲遲十分鐘先開。,"Every time. Anyway, the film starts ten minutes late.",,
cphrase_yue_279,噉就好。你男朋友嚟唔嚟？,Good. Is your boyfriend coming?,,
cphrase_yue_28,佢話香港哩啲舖頭好似都差唔多咋。,"He says these Hong Kong shops are all much of a muchness, that's all.",,
cphrase_yue_280,唔嚟。佢喉嚨發炎，喺屋企休息。,"No. His throat’s inflamed, he’s resting at home.",,
cphrase_yue_281,自從轉咗行，你點呀？,How have you been since you changed trade?,,
cphrase_yue_282,終於穩定返啲。人工冇以前咁好。,Finally a bit steadier. Pay isn’t what it was.,,
cphrase_yue_283,噉即係有缺點。,So there’s a downside.,,
cphrase_yue_284,總言之，我絕對唔想返轉頭。,"All in all, I absolutely don’t want to go back.",,
cphrase_yue_285,佢話唔賠，除非我證明到係佢整壞。,He won’t pay unless I can prove he broke it.,,
cphrase_yue_286,頭痛喎。有冇人見到？,That’s a headache. Did anyone see?,,
cphrase_yue_287,有。阿鍾喺面前企住。,Yes. Chung was standing right in front.,,
cphrase_yue_288,噉就得。我贊成你直接面對佢講。,Then you’re fine. I say go straight to him about it.,,
cphrase_yue_289,份報告顯示咩？,What does the report show?,,
cphrase_yue_29,我走嗰時候，邊個養隻貓呀？,"When I'm away, who's feeding the cat?",,
cphrase_yue_290,事實同我哋估嘅一模一樣。,The facts are exactly what we guessed.,,
cphrase_yue_291,一來慳返時間，二來唔使再開會。,"For one it saves time, for another we skip another meeting.",,
cphrase_yue_292,不妨今朝就交上去。,We may as well send it up this morning.,,
cphrase_yue_293,佢幫咗我咁多次，我欠佢好大人情。,He’s helped me so many times — I owe him a big favour.,,
cphrase_yue_294,值得請佢食餐飯。,Worth taking him out for a meal.,,
cphrase_yue_295,假期先得閒。今朝五點半就返工。,Only on my days off. I started at half five this morning.,,
cphrase_yue_296,噉樣做，健康點頂得順呀。,"Working like that, how’s your health meant to hold up?",,
cphrase_yue_297,噉樣分唔公平喎。,Splitting it that way isn’t fair.,,
cphrase_yue_298,我冇所謂，是但點分都得。,Makes no odds to me — split it however.,,
cphrase_yue_299,唔係。你最勤力，應該分多啲。,"No. You worked hardest, you should get more.",,
cphrase_yue_3,係啊，我係學生。你呢？,"Yes, I'm a student. And you?",,
cphrase_yue_30,梗係我囉，你唔使驚。,"Me, obviously. You don't need to worry.",,
cphrase_yue_300,包括你自己先啱啦。同樣做咗成日。,Count yourself in and it’s fair. You worked all day the same.,,
cphrase_yue_301,哩排個地盤點呀？,How’s the site been lately?,,
cphrase_yue_302,亂咗少少，但未至於失控。,"A bit messy, but not out of control.",,
cphrase_yue_303,份報告要寫低個型號。,The report needs the model number written down.,,
cphrase_yue_304,唔緊要，我太太幫我打晒。,No bother — my wife typed it all up for me.,,
cphrase_yue_305,佢嬲咗我成個星期。,She’s been cross with me for a whole week.,,
cphrase_yue_306,因為咩事？,Over what?,,
cphrase_yue_307,我喺尖沙咀掛住威，唔記得接佢。,I was in TST showing off and forgot to pick her up.,,
cphrase_yue_308,噉就係你唔啱喇。買啲嘢賠罪啦。,Then that’s on you. Buy her something by way of apology.,,
cphrase_yue_309,佢忽然間話唔做，嚇死我。,He suddenly said he’s quitting — gave me a fright.,,
cphrase_yue_31,噉你點樣入到去攞啲嘢食？,So how are you getting in to grab the food?,,
cphrase_yue_310,幾得人驚。有冇講原因？,Alarming. Did he give a reason?,,
cphrase_yue_311,話想成為師傅，要出去學嘢。,"Said he wants to become a proper tradesman, so he’s off to learn.",,
cphrase_yue_312,噉好成熟喎。我推薦佢去阿林度。,That’s mature of him. I’d point him at Lam’s place.,,
cphrase_yue_313,篇文章講咩呀？,What’s the article about?,,
cphrase_yue_314,講教育，話依家啲數據好唔靚。,Education — says the numbers look bad right now.,,
cphrase_yue_315,早排都有份差唔多嘅。,There was a similar one not long ago.,,
cphrase_yue_316,佢哋個方式唔同，效果梗係唔同啦。,"Their method’s different, so of course the result is.",,
cphrase_yue_317,熱天沖完涼最舒服。,Nothing beats a shower in hot weather.,,
cphrase_yue_318,係呀。今晚睇唔睇個比賽？,True. Are you watching the contest tonight?,,
cphrase_yue_319,睇。個氣氛好好，啲歌手唱到爆。,Yeah. The atmosphere’s great — the singers go all out.,,
cphrase_yue_32,你開咗門俾我就得囉，唔好搞到咁複雜。,"Just leave the door open for me, that's all. Don't overcomplicate it.",,
cphrase_yue_320,根據上次，尾場先至好睇。,"Going by last time, it only gets good in the final round.",,
cphrase_yue_321,隻牛病咗，快啲搵獸醫。,"The cow’s sick — find a vet, quick.",,
cphrase_yue_322,理論上要打針，但係佢唔睬你。,In theory it needs a jab — except it ignores you.,,
cphrase_yue_323,噉又係。佢硬係唔肯行。,Fair point. It flatly refuses to move.,,
cphrase_yue_324,猛咁拉都冇用，直情推唔郁。,Pulling like mad gets you nowhere — it simply won’t budge.,,
cphrase_yue_325,科技公司話會保護私隱權。,The tech company says it’ll protect privacy rights.,,
cphrase_yue_326,你信咩？佢哋個系統成日出事。,You believe that? Their system goes wrong all the time.,,
cphrase_yue_327,突然又話冇問題，總之答案唔清楚。,"Then suddenly there’s no problem — anyway, the answer isn’t clear.",,
cphrase_yue_328,唔理佢喇，去食碗米線好過。,Forget them — better off going for a bowl of rice noodles.,,
cphrase_yue_329,聽聞荃灣開咗間新舖，好好食。,I hear a new place opened in Tsuen Wan — supposed to be great.,,
cphrase_yue_33,你哋考完之後去邊飲嘢呀？,Where are you lot going for drinks after the exam?,,
cphrase_yue_330,你親眼見過未？,Have you seen it with your own eyes?,,
cphrase_yue_331,未。不過我試過佢哋個蛋糕，唔誇張，好食到痴線。,"No. But I’ve had their cake — no exaggeration, it’s insanely good.",,
cphrase_yue_332,噉我認真諗吓。,"Right, I’ll give it serious thought then.",,
cphrase_yue_333,呢單嘢邊個負責？,Who’s responsible for this one?,,
cphrase_yue_334,我。責任喺我度，唔使問。,"Me. It’s on me, no need to ask.",,
cphrase_yue_335,講笑啫，冇人怪你。,I’m joking — nobody blames you.,,
cphrase_yue_336,近排真係攰，諗住早啲退休算。,I’ve been shattered lately — thinking I’ll just retire early.,,
cphrase_yue_337,你逢星期日都返嚟食飯㗎？,Do you come back for dinner every Sunday?,,
cphrase_yue_338,隔個星期啫。,"Every other week, that’s all.",,
cphrase_yue_339,噉今晚有冇位？打麻雀呀。,So is there a seat tonight? We’re playing mahjong.,,
cphrase_yue_34,唉，重未考完，唔好講住。,"Ugh, it's not over yet. Don't jinx it.",,
cphrase_yue_340,隨時。閂咗部電視機就開枱。,Any time. Switch the telly off and we’ll set up.,,
cphrase_yue_341,你新嗰份工個職位叫咩？,What’s the job title at the new place?,,
cphrase_yue_342,主任。人工好過而家，出糧又準時。,"Supervisor. Pay’s better than here, and payday’s on time.",,
cphrase_yue_343,幾時見工？,When’s the interview?,,
cphrase_yue_344,聽日。佢要我帶埋證書同註冊嗰張紙。,Tomorrow. They want me to bring the certificate and the registration paper.,,
cphrase_yue_345,周末有咩活動？,Anything on this weekend?,,
cphrase_yue_346,禮拜日去博物館參觀，之後打邊爐。,"Museum on Sunday, then hotpot after.",,
cphrase_yue_347,真係？我以為你淨係識打機同踢波。,Really? I thought all you did was game and play football.,,
cphrase_yue_348,而家淡季，唔使返工，梗係揾啲嘢做。,"It’s the slow season, no work on — of course I find something to do.",,
cphrase_yue_349,你點嚟？坐地鐵定小巴？,How are you getting here — train or minibus?,,
cphrase_yue_35,嗱，我識嗰間好靚，不過貴啲。,"Look, I know a place that's really nice — bit pricey though.",,
cphrase_yue_350,你喺地鐵站門口等我，我兜個彎就到。,Wait for me at the station entrance — I’ll swing round and be there.,,
cphrase_yue_351,幾點？夠鐘我哋就走㗎喇。,What time? Once it’s time we’re off.,,
cphrase_yue_352,五點。噚日我前面架車死火，所以遲咗。,"Five. Yesterday the car in front of me broke down, that’s why I was late.",,
cphrase_yue_353,佢噚日當住班人鬧我，真係離譜。,He had a go at me in front of everyone yesterday — completely out of order.,,
cphrase_yue_354,噉樣即係騷擾。要唔要佢同你道歉？,That’s harassment. Do you want him to apologise to you?,,
cphrase_yue_355,唔使。同佢交惡冇好處，後果好大。,"No. Falling out with him gains me nothing, and it’d cost a lot.",,
cphrase_yue_356,都係。不過佢噉樣做人真係難頂。,"Fair enough. Still, he’s hard work as a person.",,
cphrase_yue_357,你唔好㧬我，我攞緊嘢。,Don’t shove me — I’m carrying something.,,
cphrase_yue_358,唔好意思，我趕住躉啲貨落去。,Sorry — I’m rushing to dump this lot downstairs.,,
cphrase_yue_359,慢慢啦，大把時間。㷫都冇用。,"Take your time, there’s loads of it. Getting wound up won’t help.",,
cphrase_yue_36,有啲同學喺嗰間公司做，佢話可以平啲。,Some classmates work at that company — they said they can get it cheaper.,,
cphrase_yue_360,我唔㷫，我淨係想早啲收工。,"I’m not wound up, I just want to knock off early.",,
cphrase_yue_361,個阿伯認唔認得你？,Does the old boy remember you?,,
cphrase_yue_362,認得。上次佢仲同我傾咗好耐計。,He does. Last time he had a long chat with me.,,
cphrase_yue_363,難得。佢平時唔點招呼人㗎。,That’s rare. He doesn’t usually make much of anyone.,,
cphrase_yue_364,佢話後生嗰陣做過同一行，所以先肯幫忙。,He said he was in the same trade when he was young — that’s why he’ll help.,,
cphrase_yue_365,你部相機個鏡頭幾錢？,How much was the lens on that camera of yours?,,
cphrase_yue_366,唔平。買咗保險，跌爛都唔怕。,"Not cheap. I insured it, so I’m not worried if it drops.",,
cphrase_yue_367,啲人成日講燕梳，其實同保險係同一樣嘢。,People say “yin-so” all the time — it’s the same thing as 保險.,,
cphrase_yue_368,係囉，一個係英文嚟嘅啫。,Right — one of them’s just the English.,,
cphrase_yue_369,你個發音好咗好多喎。,Your pronunciation’s come on a lot.,,
cphrase_yue_37,呢條幾多錢賣呀？,How much are you selling this one for?,,
cphrase_yue_370,我一直練緊。不過有啲字我到而家都講唔啱。,"I keep at it. Some words I still can’t get right, though.",,
cphrase_yue_371,邊個講法先啱，其實冇一定。,Which way is correct — there isn’t really one answer.,,
cphrase_yue_372,噉我就放心。我打算下個月同人傾多啲。,That’s a relief. I’m planning to talk to people more next month.,,
cphrase_yue_373,部儀器點操作？我未用過。,How do you work this thing? I’ve never used one.,,
cphrase_yue_374,我教你。有困難就即刻叫我，唔好自己撞。,"I’ll show you. Any trouble, shout — don’t go blundering at it.",,
cphrase_yue_375,兩部機睇落差唔多，係咪一樣？,The two machines look much the same — are they?,,
cphrase_yue_376,唔係。型號相差少少，處理嘅嘢就唔同。,"No. The models differ slightly, and they handle different things.",,
cphrase_yue_377,你隻手點呀？,How’s the hand?,,
cphrase_yue_378,冇事。去咗跌打嗰度，佢整咗兩下就鬆返。,"It’s fine. Went to the bone-setter, he worked on it twice and it loosened up.",,
cphrase_yue_379,使唔使食藥？,Do you need anything for it?,,
cphrase_yue_38,一百蚊。人哋賣一百五㗎唧。,"A hundred. Other people sell it for one-fifty, you know.",,
cphrase_yue_380,食成藥就得，唔使做手術。,Over-the-counter stuff will do — no surgery needed.,,
cphrase_yue_381,你哋兩個仲傾唔傾計？,Do you two still talk?,,
cphrase_yue_382,有。廿年喇，大家依然係朋友。,We do. Twenty years and we’re still mates.,,
cphrase_yue_383,難得。咁多年，彼此都冇變。,That’s rare. All those years and neither of you has changed.,,
cphrase_yue_384,忽然講起，我先發覺過咗成個年代。,"Now you mention it, I hadn’t noticed a whole era going by.",,
cphrase_yue_385,你聽唔聽電台？,Do you listen to the radio?,,
cphrase_yue_386,開車嗰陣聽。啲報導講亞洲嘅製造業。,When I’m driving. The reports are about manufacturing in Asia.,,
cphrase_yue_387,你聽得明？佢哋講國語定廣東話？,You follow it? Do they speak Mandarin or Cantonese?,,
cphrase_yue_388,廣東話。不過啲字好書面，聽眾要慣先得。,Cantonese. But the wording is bookish — listeners have to get used to it.,,
cphrase_yue_39,幫幫手啦，八十啱唔啱？,"Do me a favour — eighty, is that alright?",,
cphrase_yue_4,我都係囖。噉我哋有啲嘢一樣喇。,"I am too. So we have a few things in common, then.",,
cphrase_yue_40,算啦算啦，快啲攞去，我要收檔返屋企喇。,"Fine, fine, take it and go. I'm packing up and heading home.",,
cphrase_yue_41,哎吔，我打咗三次電話你都冇聽。,Oh no — I rang you three times and you didn't pick up.,,
cphrase_yue_42,原來係你？我以為係公司搵我。,"Oh, it was you? I thought it was work calling.",,
cphrase_yue_43,唔好意思，唔夠時間解釋。有個問題想問你。,"Sorry, no time to explain. I've got a question for you.",,
cphrase_yue_44,講啦，聽到你把聲我都開心。,Go on. Just hearing your voice makes me happy.,,
cphrase_yue_45,以前哩啲魚平好多㗎。,This fish used to be a lot cheaper.,,
cphrase_yue_46,係啊，而家太貴，我淨係買少少。,"Yeah, too expensive now — I only buy a little bit.",,
cphrase_yue_47,大家都話難做，不過又唔見佢哋收檔。,"Everyone says business is hard, but you don't see them shutting up shop either.",,
cphrase_yue_48,不如試下裏邊嗰間，聽講平啲。,How about we try the one inside — they say it's cheaper.,,
cphrase_yue_49,我今日去剪頭髮，等咗成粒鐘。,I went for a haircut today and waited a whole hour.,,
cphrase_yue_5,喂，你去咗邊呀？我等咗你幾耐嚹。,"Hey, where'd you go? I've been waiting ages for you.",,
cphrase_yue_50,通常唔使咁耐㗎喎，今日點解？,It doesn't usually take that long. What happened today?,,
cphrase_yue_51,唔知道，可能其他客多咗。整完之後又唔同咗個樣。,No idea — maybe more customers. And after it was done I looked different anyway.,,
cphrase_yue_52,辛苦晒。亦都唔差吖，我覺得幾靚。,You poor thing. It's not bad though — I reckon it looks good.,,
cphrase_yue_53,弊，我又唔記得帶本書。,"Damn, I forgot to bring the book again.",,
cphrase_yue_54,第一次咩？你差唔多次次都係噉。,"First time, is it? You do this pretty much every time.",,
cphrase_yue_55,唔好笑我啦。你架車喺邊度？我哋一齊返去攞。,Don't laugh at me. Where's your car? Let's go back and get it together.,,
cphrase_yue_56,落面等啦。你着返件外套先，出面凍。,Wait downstairs. Put your jacket on first — it’s cold out.,,
cphrase_yue_57,我哋幾時去旅行？揀邊個地方好？,When are we travelling? Which place should we pick?,,
cphrase_yue_58,一係去日本，一係喺附近行下。,"Either Japan, or just wander somewhere nearby.",,
cphrase_yue_59,日本梗係犀利啲啦，不過貴到死。,"Japan's obviously the better one, but it's dead expensive.",,
cphrase_yue_6,唔係啩，我話咗今日唔得㗎喎。,No way — I did say I couldn't make it today.,,
cphrase_yue_60,噉唔使諗喇，之前儲落嗰啲錢應該掂嘅。,Nothing to think about then — the money we saved before should cover it.,,
cphrase_yue_61,頭先嗰個係翻版嚟㗎，你睇下啲英文字。,That one just now is a knock-off — look at the English on it.,,
cphrase_yue_62,哎吔，我以為係真嘅。,"Oh no, I thought it was real.",,
cphrase_yue_63,根本冇可能咁平。特別係哩件。,There's no way it'd be that cheap. Especially this one.,,
cphrase_yue_64,即刻攞返去換啦，我而家先明。,I'll take it straight back and swap it. Only now do I get it.,,
cphrase_yue_65,我每個禮拜五都要做到半夜。,Every Friday I have to work till midnight.,,
cphrase_yue_66,咁衰？賺唔賺得多啲呀？,That rough? Do you at least earn more for it?,,
cphrase_yue_67,啱啱夠交租咋。然之後又繼續。,Only just enough for rent. And then it starts again.,,
cphrase_yue_68,坐低唞下啦，一樣咁攰嘅，唔差你一個鐘。,Sit down and rest. You're knackered either way — one hour won't make the difference.,,
cphrase_yue_69,今日出去睇嗰套戲好唔好睇？,Was that film you went out to see any good?,,
cphrase_yue_7,但係嗰啲人又話你會嚟。,But that lot said you were coming.,,
cphrase_yue_70,頭半個鐘好悶，後面先至好睇。,The first half hour was dull — it only got good later on.,,
cphrase_yue_71,噉即係唔緊要囉，我全部都未睇過。,So it doesn't much matter — I haven't seen any of them.,,
cphrase_yue_72,返工之前傾多陣啦，我個感覺係你會鍾意。,Let's chat a bit more before work. My feeling is you'd like it.,,
cphrase_yue_73,哩度好凍呀，可唔可以換個位？,It’s freezing here — can we swap seats?,,
cphrase_yue_74,跟我坐嗰邊啦，個個都話嗰邊暖啲。,Come sit over there with me — everyone says that side’s warmer.,,
cphrase_yue_75,實係啦。我朋友早咗嚟，佢都係噉講。,Must be. My mate got here early and said the same.,,
cphrase_yue_76,噉唔需要理由喇，快啲換啦，坐喺度好悶。,"No need for a reason then — hurry up and move, sitting here is dull.",,
cphrase_yue_77,我細個好肥㗎，你記唔記得？,I was really chubby as a kid — do you remember?,,
cphrase_yue_78,記得嘍。嗰陣考試前你重要食多兩碗飯。,I do. Back then you’d eat two extra bowls before an exam.,,
cphrase_yue_79,而家情況更加差，人工少咗，重要慳。,It’s worse now — pay’s down and I still have to save.,,
cphrase_yue_8,噉樣就冇計喇。下次一齊去啦。,Nothing to be done then. Let's go together next time.,,
cphrase_yue_80,望住今年好啲啦。行，食飯先。,"Here’s hoping this year’s better. Come on, food first.",,
cphrase_yue_81,我介紹下，哩位係我大佬，佢姓陳。,"Let me introduce you — this is my big brother, surname Chan.",,
cphrase_yue_82,你好，點稱呼呀？我基本上都記唔到名。,"Hi, what should I call you? I basically never remember names.",,
cphrase_yue_83,叫佢阿陳得㗎喇。佢搭車嚟，坐咗四十分鐘。,"Just call him Ah Chan. He took the bus, forty minutes of it.",,
cphrase_yue_84,一路企住呀？辛苦晒。入嚟坐低啦。,Standing the whole way? Poor you. Come in and sit down.,,
cphrase_yue_85,哩個真係抵，起碼平咗一半。,This is a proper bargain — at least half off.,,
cphrase_yue_86,勁喎。不過未必個個都覺得抵嘅。,Impressive. Though not everyone would think it’s worth it.,,
cphrase_yue_87,總之我完全滿意，希望佢哋唔好加價。,Anyway I’m completely happy — hope they don’t put the price up.,,
cphrase_yue_88,搞笑，你講嘢嘅意思即係想我都買囉。,Funny — what you mean is you want me to buy one too.,,
cphrase_yue_89,最近好無聊，日日飲奶茶等放工。,Lately it’s so dull — milk tea every day waiting for knock-off.,,
cphrase_yue_9,你覺得嗰間舖頭做得點呀？,What do you reckon about how that shop is doing?,,
cphrase_yue_90,上次同事叫你去跳舞，好玩㗎喎。,Last time a colleague asked you dancing — that was fun.,,
cphrase_yue_91,我最後冇去。連水都唔想飲，好攰。,I didn’t end up going. Too tired to even drink water.,,
cphrase_yue_92,借我啲力啦。行啦，我請你飲杯凍嘅。,"Lend me some energy. Come on, I’ll buy you a cold one.",,
cphrase_yue_93,講真，哩份工作我做唔落去。,"Honestly, I can’t keep doing this job.",,
cphrase_yue_94,同老細講咗未？佢會明嘅啩。,Have you told the boss? He’d probably understand.,,
cphrase_yue_95,平時佢淨係識鬧人。我諗唔到辦法。,Normally he only knows how to tell people off. I can’t think of a way.,,
cphrase_yue_96,聽日早啲起身，去到公司先傾。做嘢之前佢好講嘢啲。,Get up early tomorrow and talk when you get in. He’s easier to talk to before work starts.,,
cphrase_yue_97,十二號嗰晚我哋入去食飯，你訂咗枱未呀？,We’re going in for dinner on the 12th — have you booked a table yet?,,
cphrase_yue_98,訂咗喇。不過間舖本身唔算大，我哋坐入邊張枱。,"Booked. But the place isn’t big to begin with, so let’s take the table inside.",,
cphrase_yue_99,入邊好啲咯。出面部電視係噉播，好嘈。,"Inside is better, yeah. The telly out front plays non-stop — it’s loud.",,
lesson_yue_l1_v0,係,to be / yes,,
lesson_yue_l1_v1,啊,(particle — softens a statement),,
lesson_yue_l1_v10,就,then / precisely,,
lesson_yue_l1_v11,即係,that is / meaning,,
lesson_yue_l1_v12,嘅,"(possessive — ""of"")",,
lesson_yue_l1_v13,喇,(particle — something has changed),,
lesson_yue_l1_v14,個,(classifier — general),,
lesson_yue_l1_v15,係囖,"(particle — ""obviously"", ""that’s just how it is"")",,
lesson_yue_l1_v16,啲,a bit / some / (plural marker),,
lesson_yue_l1_v17,有,to have / there is,,
lesson_yue_l1_v2,我,I / me,,
lesson_yue_l1_v3,噉,so / then / in that case,,
lesson_yue_l1_v4,呢,"(particle — ""and what about…?"")",,
lesson_yue_l1_v5,你,you,,
lesson_yue_l1_v6,佢,he / she / it,,
lesson_yue_l1_v7,都,also / too / all,,
lesson_yue_l1_v8,唔,not,,
lesson_yue_l1_v9,好,good / very,,
lesson_yue_l10_v0,幫,to help,,
lesson_yue_l10_v1,幾多,how many / how much,,
lesson_yue_l10_v10,快,fast / quick,,
lesson_yue_l10_v11,條,(classifier — long thin things),,
lesson_yue_l10_v12,行,row,,
lesson_yue_l10_v13,算,to count / forget it,,
lesson_yue_l10_v14,返來,to come back,,
lesson_yue_l10_v15,屋企,home,,
lesson_yue_l10_v16,變,to change / to become,,
lesson_yue_l10_v17,月,month / moon,,
lesson_yue_l10_v2,十,ten,,
lesson_yue_l10_v3,啱,right / correct / to fit,,
lesson_yue_l10_v4,一定,definitely / must,,
lesson_yue_l10_v5,賣,to sell,,
lesson_yue_l10_v6,一啲,a little / some,,
lesson_yue_l10_v7,定,or (in a choice) / settled,,
lesson_yue_l10_v8,人哋,other people / someone else,,
lesson_yue_l10_v9,唧,"(particle — coaxing, ""you know"")",,
lesson_yue_l11_v0,本,(classifier — books),,
lesson_yue_l11_v1,上,to go up / on top,,
lesson_yue_l11_v10,開心,happy,,
lesson_yue_l11_v11,哎吔,(oh no / oh dear),,
lesson_yue_l11_v12,原來,so it turns out / actually,,
lesson_yue_l11_v13,另外,besides / another,,
lesson_yue_l11_v14,種,kind / type,,
lesson_yue_l11_v15,請,to invite / please,,
lesson_yue_l11_v16,走,to go / to leave,,
lesson_yue_l11_v17,工,work / labour,,
lesson_yue_l11_v2,唔好,don't,,
lesson_yue_l11_v3,打,to hit / to make (a call),,
lesson_yue_l11_v4,電話,telephone / a phone call,,
lesson_yue_l11_v5,夠,enough,,
lesson_yue_l11_v6,時間,time,,
lesson_yue_l11_v7,問題,question / problem,,
lesson_yue_l11_v8,比較,comparatively / to compare,,
lesson_yue_l11_v9,鬼,ghost / (intensifier: bloody),,
lesson_yue_l12_v0,太,too / excessively,,
lesson_yue_l12_v1,魚,fish,,
lesson_yue_l12_v10,試,to try,,
lesson_yue_l12_v11,以前,before / in the past,,
lesson_yue_l12_v12,高,tall / high,,
lesson_yue_l12_v13,少,few / little,,
lesson_yue_l12_v14,大家,everyone,,
lesson_yue_l12_v15,哩樣,this kind / this one,,
lesson_yue_l12_v16,班,(classifier — a group of people) / class,,
lesson_yue_l12_v17,計,to calculate / a plan,,
lesson_yue_l12_v2,機,machine / phone (short for 手機),,
lesson_yue_l12_v3,難,difficult,,
lesson_yue_l12_v4,事,matter / thing / business,,
lesson_yue_l12_v5,少少,a little bit,,
lesson_yue_l12_v6,部,"(classifier — machines, vehicles)",,
lesson_yue_l12_v7,平,cheap,,
lesson_yue_l12_v8,裏邊,inside,,
lesson_yue_l12_v9,淨係,only / just,,
lesson_yue_l13_v0,寫,to write,,
lesson_yue_l13_v1,帶,to bring / to carry,,
lesson_yue_l13_v10,開始,to start,,
lesson_yue_l13_v11,㗎,"(particle — states a fact, seeks agreement)",,
lesson_yue_l13_v12,耐,long (in time),,
lesson_yue_l13_v13,落去,to go down / to carry on,,
lesson_yue_l13_v14,知道,to know (a fact),,
lesson_yue_l13_v15,辛苦,"tough / hard work / ""you poor thing""",,
lesson_yue_l13_v16,冇得,there's no way to / can't,,
lesson_yue_l13_v17,通常,usually,,
lesson_yue_l13_v2,仔,son / boy / (diminutive suffix),,
lesson_yue_l13_v3,收,to receive / to put away,,
lesson_yue_l13_v4,信,letter / to believe,,
lesson_yue_l13_v5,整,to fix (整唔整得返 = can it be fixed),,
lesson_yue_l13_v6,亦都,also / as well,,
lesson_yue_l13_v7,剪,to cut / to trim,,
lesson_yue_l13_v8,其他,other,,
lesson_yue_l13_v9,唔同,different,,
lesson_yue_l14_v0,有時,sometimes,,
lesson_yue_l14_v1,着,to wear / to put on,,
lesson_yue_l14_v10,正,excellent / spot on (slang),,
lesson_yue_l14_v11,科,subject / department,,
lesson_yue_l14_v12,四,four,,
lesson_yue_l14_v13,差唔多,almost / about the same,,
lesson_yue_l14_v14,一齊,together,,
lesson_yue_l14_v15,邊度,where,,
lesson_yue_l14_v16,學,to learn / to study,,
lesson_yue_l14_v17,影,to photograph / shadow,,
lesson_yue_l14_v2,新,new,,
lesson_yue_l14_v3,起,to rise / to build / to start,,
lesson_yue_l14_v4,第一,first,,
lesson_yue_l14_v5,書,book,,
lesson_yue_l14_v6,車,car / vehicle,,
lesson_yue_l14_v7,唔記得,to forget,,
lesson_yue_l14_v8,套,"(classifier — sets, films, suits)",,
lesson_yue_l14_v9,落,to bring down (off the drying line),,
lesson_yue_l15_v0,叫做,to be called / so to speak,,
lesson_yue_l15_v1,細,small / young,,
lesson_yue_l15_v10,放,to put / to release,,
lesson_yue_l15_v11,慘,rough / miserable,,
lesson_yue_l15_v12,旅行,to travel / a trip,,
lesson_yue_l15_v13,等,to wait / to let,,
lesson_yue_l15_v14,掂,sorted / all good,,
lesson_yue_l15_v15,一係,either / or else,,
lesson_yue_l15_v16,分,minute / to divide,,
lesson_yue_l15_v17,揀,to sort / pick out,,
lesson_yue_l15_v2,之前,before / previously,,
lesson_yue_l15_v3,教,to teach,,
lesson_yue_l15_v4,第二,second / another,,
lesson_yue_l15_v5,幾時,when,,
lesson_yue_l15_v6,地方,place,,
lesson_yue_l15_v7,犀利,impressive / formidable,,
lesson_yue_l15_v8,入,to enter,,
lesson_yue_l15_v9,學校,school,,
lesson_yue_l16_v0,即刻,immediately / right away,,
lesson_yue_l16_v1,而,and / yet (formal connector),,
lesson_yue_l16_v10,翻版,pirated copy / knock-off,,
lesson_yue_l16_v11,日本,Japan,,
lesson_yue_l16_v12,頭先,just now / a moment ago,,
lesson_yue_l16_v13,字,character / word,,
lesson_yue_l16_v14,大陸,mainland China,,
lesson_yue_l16_v15,信心,confidence,,
lesson_yue_l16_v16,以為,to assume (wrongly),,
lesson_yue_l16_v17,不如,how about / might as well,,
lesson_yue_l16_v2,使,to need / to use,,
lesson_yue_l16_v3,根本,fundamentally / not at all,,
lesson_yue_l16_v4,英文,English (language),,
lesson_yue_l16_v5,特別,especially / special,,
lesson_yue_l16_v6,歲,years old,,
lesson_yue_l16_v7,錯,wrong / mistake,,
lesson_yue_l16_v8,件,"(classifier — clothes, items, matters)",,
lesson_yue_l16_v9,明,to understand,,
lesson_yue_l17_v0,然之後,and then / after that,,
lesson_yue_l17_v1,每,every / each,,
lesson_yue_l17_v10,坐,to sit,,
lesson_yue_l17_v11,生,to be born / raw / alive,,
lesson_yue_l17_v12,賺,to earn,,
lesson_yue_l17_v13,鐘,clock / hour,,
lesson_yue_l17_v14,繼續,to continue,,
lesson_yue_l17_v15,有得,there's a way to / can,,
lesson_yue_l17_v16,一樣,the same,,
lesson_yue_l17_v17,碟,plate / dish,,
lesson_yue_l17_v2,禮拜,week,,
lesson_yue_l17_v3,五,five,,
lesson_yue_l17_v4,衰,rotten / lousy / mean,,
lesson_yue_l17_v5,啱啱,just now / only just,,
lesson_yue_l17_v6,嘅話,if / in the case of,,
lesson_yue_l17_v7,半,half,,
lesson_yue_l17_v8,直程,straight up / downright,,
lesson_yue_l17_v9,嗰邊,that side / over there,,
